"url","user","data","ulasan","tanggapan","histori"
"https://play-lh.googleusercontent.com/a-/ALV-UjWwOF-9aFVR-Gi8Eb4PzGLHcrzeKHZrf89cxstluHzriegOow=s32-rw","B_027_Khalid Saifullah","22 Desember 2025","Woi ayolah, makin kesini makin down aja. jaringan stabil di bawah 10 ms, pas masuk in game lag sampe 200-300 ms. jangan di download geyzt","2 orang merasa ulasan ini berguna","Tampilkan histori ulasan"
"https://play-lh.googleusercontent.com/a/ACg8ocLEjAuDyfxvZEjs-2Vtlz_tn-W12CqTgThKe4HIns_wEYDVQQ=s32-rw-mo","Arfiana Aninda","19 Desember 2025","sejak ada event Sora (Hero baru) banyak banget lag nya, contoh sinyal wifi bagus tapi pas main kok jadi jelek, Hero nya nggak bisa gerak, waktu main solo rank nggak adil battle play 😞, kadang juga sampe afk buat cuma liat sinyal jaringan padahal sinyal jaringan ku tuh bagus tapi pas main kok buruk 😭🫵🏻, moonton perbaiki bug nya lha 😭😭🫵🏻","4 orang merasa ulasan ini berguna","Tampilkan histori ulasan"
"https://play-lh.googleusercontent.com/a/ACg8ocK1jUUr2eM_4f4GcRSdxLU4_NJ2kP4IKMoNT5bULiADWwY6Hw=s32-rw-mo","securty dit","18 Desember 2025","Setiap update jangn di tambah kapasitas ram lagi monton belom tentu hp nya bersprek terkadang orang lain ingin memainkan permainan ml kalo bisa di kurangiin lagi persi update nya jangn di tambahin kapasitas yang lebih tinggi tolong di kecilkan lagi biar permananya lancar dan perbaiki lagi lag ketika war biar semua orang tertarik...jangn terlalu menyulitkan permainan nya juga saya sering menang cuma 6 kali kalah 10 kali tidak sesuai ekspektasi semua orang","14 orang merasa ulasan ini berguna",""
"https://play-lh.googleusercontent.com/a/ACg8ocLDu6e69fdMP4MB560htyAMHTecZ-6xyRSj3EUkF4U_ml2cnw=s32-rw-mo","Lyona_m1ka1n343","21 Desember 2025","jaringan sering jelek, padahal wifi nya lancar sering lose streak sampe wr ku turun mohon perbaiki jaringan nya... gara gara jaringan nya jelek jadi losetreak jdi males main padahal wifiku normal normal aja trus nyoba pake data masih jelek juga...","","Tampilkan histori ulasan"
"https://play-lh.googleusercontent.com/a/ACg8ocLaClJkawjbPUp_V0QX4XCfrJguLZV0VK01ZqiEVa1WotQKkA=s32-rw-mo","Fakhri Dooo","22 Desember 2025","ngasih tim kira kira lah jangan bikin orang setres gara gara game ini main solo udah kayak main sama anak SD kelas 1 kasih kita kira lah monton rela begadang sampai ga tidur lagi demi game ini ga ada hasil nya bintang hilang jad ke inget terus #GAMEBIKINSETRESDOANG","1 orang merasa ulasan ini berguna",""
"https://play-lh.googleusercontent.com/a-/ALV-UjUeCSVwzNfMlxoTGynYgLhP-kf7loykYABstJQ4ticUyEQOCkOm=s32-rw","AKH KHUSEN","25 Desember 2025","main game buat ngilangin setres, ini Malah nambah setres. game setress. tiap main solo, duo, atau trio pasti sisanya dark sistem. game rusak","",""
"https://play-lh.googleusercontent.com/a/ACg8ocJOHWuX4GLAPv1hrskQO_NsO2eAoqLVnI1dtrSMc9-TwRXXXg=s32-rw-mo","rizky perdana","9 Desember 2025","game banyak bug, setiap mau end base musuh selalu ngelag tiba"" padahal jaringan bagus full, hadeh lain kali benerin lagi deh, ga cuman itu ada juga bug gabisa di tap pas habis pertandingan, hadeh game ini makin kesini makin kesana... game dongo","7 orang merasa ulasan ini berguna","Tampilkan histori ulasan"
"https://play-lh.googleusercontent.com/a/ACg8ocKhW_kWoM632pZXVfwSyrr-LLYTp9RrVMM_oCy9gzV_MGWb8w=s32-rw-mo","Asar Sragen","18 Desember 2025","season baru bikin gameplay jadi lag,pas mau push awal season 10 orang lag semua,GK bisa gerak, wifi udh bagus tapi masih lag, suka mencet mencet sendiri, dll. alhasil gw di cap afk padahal gw gabisa gerak tolong segera perbaiki🙏🙏","4 orang merasa ulasan ini berguna",""
"https://play-lh.googleusercontent.com/a-/ALV-UjVP4fBfU87UnoLwtqIBZYdFSNn_u3icQu-7_klSH8O7viy4KwE=s32-rw","Rizz zcvv","21 Desember 2025","Saya kasih bintang tiga, karena sistem dark di Mobile Legends itu kenapa tidak di hilangkan, ketika tim saya isinya beban/nyusahin. kenapa tim lawan kadang lebih jago? dan juga pada sistem jaringan, tolong di benarkan padahal jaringan saya sudah bagus dan suka lag? apakah moonton sejahat itu? semua player pernah mengalami itu. Saat war jaringan kadang lag.","7 orang merasa ulasan ini berguna",""
"https://play-lh.googleusercontent.com/a/ACg8ocITVMM5hLGNSg0angPK4bevQDp83gaNYyJnvmRcwV22rg7_tg=s32-rw-mo","Nurantum Mhindun","24 November 2025","bisa gak kasih lawan tu yg seimbang gitu, bukan yg udah pernah glory dikasih ke kita lawan nya, terus kalau bisa Hero yg dipilih yg sesuai dilane aja kapan mau naik pangkat kalau dikasih musuh yg berat terus yg ga setara yg lebih kuat,","16 orang merasa ulasan ini berguna",""
"https://play-lh.googleusercontent.com/a/ACg8ocIjY4gUL7NMgCHaHll85rtypPpyixoBPST4ZXExIOl9kKj_yQ=s32-rw-mo","YudiyonoB24A YudiyonoB24A","25 Desember 2025","Yang saya harapkan kedepannya game MOBA ini lebih bagus lagi dan tolong perbaikan BUG cepat di tangani agar para player ml setiap reset seson tidak mengalami bug seperti di awal seson ini.","","Tampilkan histori ulasan"
"https://play-lh.googleusercontent.com/a-/ALV-UjXzcYu2LHPWKGZxHlzcpR83AsQUVHZNc2aqWlnoKNYACyuFhjw=s32-rw","Erlangga Makalalag07","21 Desember 2025","game cacat, gw di ingame jaringan bagus sama mic lancar ama tim gw, Tiba-tiba drop ping, padahal masih bisa mic barng trus udah gak bisa lagi gerak, mana terus maslh server lagi, 1 tim semua gak ada yang bisa gerak. game tll","2 orang merasa ulasan ini berguna",""
"https://play-lh.googleusercontent.com/a-/ALV-UjWrD0nhaSuR9iSFS7O_Y3L1rd_CgOkGoP2X3QtNth5_NnxkpjA=s32-rw","Tilu Opat","24 Desember 2025","server rusak,skin di perbanyak tapi server makin buruk,setiap gua main game lain aman aman aja tapi pas main ml langsung lag parah,padahal gua mau pubg aja masih lancar lancar aja,tolong di perbaiki makin lama ml makin gk seru kalo terus gini mah","1 orang merasa ulasan ini berguna",""
"https://play-lh.googleusercontent.com/a-/ALV-UjVxNV77OOwsZSw68M5WUWIa3OCkUU6llJ_7qPRHXUWF3mZk1G4=s32-rw","Adit Epep","24 Desember 2025","game ga jelas, di kasih tim anomali terus, musuh terlalu jago, udah minta bantuan, masih aja di kasih tim anomali bot, game ga jelas","166 orang merasa ulasan ini berguna","Tampilkan histori ulasan"
"https://play-lh.googleusercontent.com/a/ACg8ocIWVnor9Tml02GrMbNRjQwUd6JMKeyuoRVzMQL8Ys2__6_DoQ=s32-rw-mo","Edi Siswanto","20 Desember 2025","bagus si bagus cuma kalau di awal season tolong dong jangan di riset download data nya sini dah cape cape buat download satu satu eh di season baru malah ke riset semua download data nya, cape download kayak gitu satu satu,mana semua hero nya suruh download data lagi.","3 orang merasa ulasan ini berguna",""
"https://play-lh.googleusercontent.com/a/ACg8ocLVaHeslm-8xX4j3sBTc1hT9Dl6LctXHjHldiumJgVPkpSPmQ=s32-rw-mo","Raihan Putra","24 Desember 2025","game ini kalo ngasih musuh kagak ngotak udah itu musuh nya aneh² yang mantatn imo lah mantan glory lah sendangkan timku ada yang mantan legend epic udah itu warior ini game bukanya happy malah tambah stres kalo ada skin argus aspirants bintang lima sama argus ku jadi top lokal tapi kalo gak rilis skin nya bintang 1- hero power ku udah 1520 bisa kali top lokal kasi musuh yang ngotak sedikit ya dah","",""
"https://play-lh.googleusercontent.com/a-/ALV-UjWjfe-25aONPJEFAU6P6NOhRietrHEPPwOnSJdi63uHIrxoOlpL=s32-rw","Mina Yamato","15 Desember 2025","demi apapun didunia ini, kenapa sih game ini sering ilang jaringannya sementara gue pake wifi plus satu rumah gak ada masalah sama sekali sama jaringannya, udah gitu relog berkali-kali masih aja ngestuck di lobby. udah gitu di cap afk padahal yang masalah servernya, ini game tujuan bikin playernya gila yah? sumpah gue udah hampir mau ngebanting hp gue karena saking jengkelnya","15 orang merasa ulasan ini berguna",""
"https://play-lh.googleusercontent.com/a/ACg8ocItv9ZtOzJgqXI04hPEm-jPaVAv2eNZCzsHDi4MDcfITQk6UA=s32-rw-mo","Abi Cholis","23 Desember 2025","1 kata untuk pak montoon,pliss aku mau main game ml,tapi loading nya lama sampe 3-5 menit,pliss perbaiki bug,delay,loading,glitch,dll. mau aja main lamanya gak umum,kadang ada match nya sampai 1 jam","1 orang merasa ulasan ini berguna",""
"https://play-lh.googleusercontent.com/a/ACg8ocLYY_bmc_2M-xzFm-K_7Xh_J2Qg0WNPPBlwcDYyQ6svDUE2=s32-rw-mo","Moh Ansori","18 Desember 2025","makin season makin ke sini makin rusak ni game, di draft pick aman aman aja, di in game malah lag nya sampe ga bisa apa apa, bukan cuma gua lagi sampe ke team gua juga lag, musuh musuh nya juga lag, emang udah rusak nih game, nyesel gua top up² terus dulu, untung aja sekarang udah berhenti top up buat game rusak kaya gini","4 orang merasa ulasan ini berguna","Tampilkan histori ulasan"
"https://play-lh.googleusercontent.com/a-/ALV-UjUh0YsdjTV7Wo02nBZxMwtgTMno1nXA7QL_lSb72MDjQ6MERwBY=s32-rw","tovix safety","22 Desember 2025","tolong sih moonton perbaiki ... ini aku main dah lama bgt dri season 7.... baru season ini aja sering bgt ngelag... pernah main party 5 mlh ngefrezz...harus relog giliran dah ingame dah end.. ini bikin emosi jiwa... pengen main game buat ilangin stress ko mlah bikn stress... jgan mau user topUp diamond doang tapi ga pernah dger keluahan user....","3 orang merasa ulasan ini berguna","Tampilkan histori ulasan"
"https://play-lh.googleusercontent.com/a-/ALV-UjVbC41gKsBfIx1Eiu1hcN2JbO1bLRZnl7rA8X7jno3ozhuR_afl=s32-rw","Muhammad Yunus","10 Desember 2025","akun saya mendapatkan kuota error sistem algoritma matchmaking sehingga selalu mendapatkan rekan tim bot, itu sangat merugikan saya, mohon lebih adil dalam membuat algoritma sistem saat matchmaking, sehingga tidak ada akun yang mendapatkan kuota negatif dan merugikan player, karena setiap akun seperti sudahdi atur oleh sistem matchmaking kapan harus menang dan kapan kalah, kapan mendapatkan rekan tim sungguhan dan kapan dapat rekan tim bot.!!!!!!!","369 orang merasa ulasan ini berguna","Tampilkan histori ulasan"
"https://play-lh.googleusercontent.com/a-/ALV-UjXzmKjcOFKC-71HEfheu4NQgmXvX_Kpczkpve_ov6jmHRQEgM2N=s32-rw","zuga","23 November 2025","teruntuk montoon, saya sudah berhenti top up karena makin kesini gamenya makin gak ngotak, sistem jaringannya juga gak ngotak, pas masuk war malah lag, terlebih kalo sudah di late game, sering ke kena comeback, saya tetap main karena udah habis banyak dan temen juga main, tapi tetep kecewa dan jengkel sama gamenya, semoga sukses dan lebih baik lagi, sekali lagi aku dah berhenti top up🤡","22 orang merasa ulasan ini berguna",""
"https://play-lh.googleusercontent.com/a-/ALV-UjW8yXgm6xnyER8rnMtfSqgUYSzVDvLdvbgCR9yUwZGdF0jMymZL=s32-rw","Barex YT","22 Desember 2025","tolong sinyalnya diperbaikinn lah entah kenapa lag terus pas war lag pas nga war malah lancar tolong lah dan juga kondisi tim sama tim lawan di seimbangkan lah kalo legend ya legend kalo epig ya epig jangan di satuin lah","3 orang merasa ulasan ini berguna","Tampilkan histori ulasan"
"https://play-lh.googleusercontent.com/a/ACg8ocKdHu9OkBD6USauAHVi6-d8Z35OAY6L1tOjqoraHgHmjs_m8Q=s32-rw-mo","Wisnu Prakas","22 Desember 2025","emng si ini game seru tapi yang mainya bintang semua apalagi sekarang awal season banyak yg maennya kaga bnr lama' bisa stres maen game ini ,dan teruntuk kalian yg mau download mending maen epep aja maen epep juga enak bisa tembak'","",""
"https://play-lh.googleusercontent.com/a-/ALV-UjUrEAhjpI-2hqlE3c0UMymblJdTyqXEvvcC_G2lQSuCkDThDAzg=s32-rw","Brasillo Priyudoyono","18 Desember 2025","Server Mobile Legends sekarang bener-bener bermasalah. Di dalam match, ping full merah terus-menerus, bukan cuma ke tim gua tapi ke semua player termasuk tim lawan. Emang lagi ada masalah server. Game jadi lag parah, skill delay, gerakan patah-patah. Kondisi ini jelas ngerusak jalannya pertandingan dan bikin hasil match jadi nggak adil karena faktor server. Gua minta pihak Mobile Legends bertanggung jawab dan balikin rank gua yang hilang karena masalah server ini. Ini murni kesalahan sistem.","4 orang merasa ulasan ini berguna",""
"https://play-lh.googleusercontent.com/a/ACg8ocLayzgj63LAUge6rm6uTZ-hj2ln4dorNE43lNhJXK74yUi5EA=s32-rw-mo","Moh Aditya Nur Pratama","3 Desember 2025","game ini aslinya seru kalau main bersama teman, tapi kalau main sendiri atau solo kadang kadang teamnya gak bener tolong UNTUK PIHAK MONTOON tolong diperbaiki untuk macthnya tolong diperhatikan masak solo bisa nabrak sama duo dan juga sinyal kadang kadang lag tanpa sebab padahal di buat aplikasi lainnya lancar dan juga kurangin dark sistemnya itu sangat menyusah kan","31 orang merasa ulasan ini berguna",""
"https://play-lh.googleusercontent.com/a-/ALV-UjWagDe9jiJW3fFr5SPp2zYTs5YqeCveaBdN-WuDGsK0-6yCro3J=s32-rw","Ihsan Farizi","5 Desember 2025","updatean skrg di cek lah di android, masa pas udh pilih hero semuanya, trs pas ada waktu beberapa detik seblum masuk ke pertandingan, kita bisa atur2 emblem dan lain sebagainya. disitu SELALU NGELEG.. HAMPIR SEMUA HP TEMEN KU BEGITU. benerin lah moonton","17 orang merasa ulasan ini berguna",""
"https://play-lh.googleusercontent.com/a/ACg8ocLgdRGTkE8KLlBqjC-R6OIfWGUnckyCvSYDZKzHQAytcSj3qA=s32-rw-mo","Muhammad Khalillul azam","7 Desember 2025","kenapa setiap ingin mendatangi musuh selalu ngelag parah, padahal jaringan koneksinya bagus, dasar game kikir kayak vabi, coba mikir orang lagi ngejar tiba ² ngelag tanpa alasan musuh masih bisa menyerang kita saat ngelag kaya pilih kasih terhadap player, padahal tertulis ping nya hijau tapi masih ngelag!!!!","11 orang merasa ulasan ini berguna",""
"https://play-lh.googleusercontent.com/a/ACg8ocKlRwQi-4mC6colpsMlEOG4McyFsoVteHtVV9zB5toFAxKDxQ=s32-rw-mo","Andrian Ardiyanto","18 Desember 2025","Untuk pihak yang terkait, saya ada keluhan di bagian menghubungkan kembali setelah melakukan relog terasa sangat lama bahkan harus menunggu sampai selesai matching selesai. saya main game ini sebagai hiburan, kalau ada telepon atau apa, pastinya langsung keluar dari game begitu masuk kembali lama banget sampai-sampai matching nya sudah selesai ujung-ujungnya kena peringatan afk. tolong ya di perbaiki","",""
"https://play-lh.googleusercontent.com/a-/ALV-UjUP2pNRiq9-M9Y1zmG80cAqh1ZMOVtlbaT5LXv6ZjrifweWDvdO=s32-rw","Reifan Rudi","18 Desember 2025","monton lihat para pemain lah masak game rusak,lag,banyak bug, dibiarin minimal kasih pengumuman lah kalo masih di perbaikan lah lah ini kagak sama sekali mau nge rank gak bisa karena lag tolong di benerin dulu plis kasih para pemain","3 orang merasa ulasan ini berguna",""
"https://play-lh.googleusercontent.com/a/ACg8ocLxqVw33XgtCc0qZpk_-p9P5PYx0a72BLg4VwoNa815h04eFQ=s32-rw-mo","Zaniii Zanii","18 Desember 2025","game tolol,banyak bocil yang main. monton Tidak bisa membedakan mana yang bisa main dan mana yang tidak bisa main.dan kenapa di rank mytik pun Masi tetap ada dark sistem telasoo. bagusin kualitas jaringan nya, Udahlah game tolol, kualitas ga bagus,banyak bocil..... gimana mau bersaing dengan game lain","3 orang merasa ulasan ini berguna","Tampilkan histori ulasan"
"https://play-lh.googleusercontent.com/a/ACg8ocJKLU5XAxfyMhrwwTHlk61d9bzQWbxP7hF6u2RbDfPWv1ZRYg=s32-rw-mo","adly skie","22 Desember 2025","moonton lu bisa ga sebenernya bikin server gw main game lu ngeleg ngeleg Mul!!! bukan masalah jaringan gw main game lain lancar aja!!! bukan masalah hp, hp gw spek kencang, benerin dulu lah server lu kesel banget gw Collab aja terus server ga di urus","2 orang merasa ulasan ini berguna","Tampilkan histori ulasan"
"https://play-lh.googleusercontent.com/a/ACg8ocL6u6l8IlyqF1denXCapri5hnnmuMCEmL6ONqqopKslx6G3YQ=s32-rw-mo","Yannx Tello","15 Desember 2025","jujur agak kecewa si, banyak bug, gabisa ganti akun udah di coba download ulang, reset data ttp aja gak bisa ganti akun, tolong lah di perbaiki, kalo masalah dalam game emang udah biasa di kasih sistem gelap tapi musuhnya keras","6 orang merasa ulasan ini berguna",""
"https://play-lh.googleusercontent.com/a-/ALV-UjV0wfHjDOfK4fmPNBYnRj5rwalYRV6AwwDV2hl-PY5aynQzy9or=s32-rw","Sudrajat _05","7 Desember 2025","Saya memberikan 1 bintang karena kekecewaan terhadap sistem matchmaking Mobile Legends yang semakin lama semakin tidak jelas dan sangat merugikan. Saya sering sekali dipasangkan dengan tim troll atau pemain yang tidak serius, membuat pengalaman bermain menjadi sangat frustrasi dan terasa tidak adil. ​Parahnya, setelah mengalami win streak, saya seperti dipaksa untuk mengalami losing streak yang panjang. Ini sangat menghilangkan semangat bermain. ​Tolong segera perbaiki sistem matchmaking agar le","12 orang merasa ulasan ini berguna",""
"https://play-lh.googleusercontent.com/a/ACg8ocJz8yTeJgXgMnjrYH6T9EbyoIKO-cvXx0Z2SE0fAwjWMCJXQg=s32-rw-mo","Fahril abdjul","22 Desember 2025","tolong monton klo mau upbdet tolong banget sistem nya di perbaiki saya sering ngestak di lnding scrin kaga 100% cmn bisa naik 30% padahl saya paki data dan hp saya udah bagus chipset nya Tolong yah saya jadi sering kalah terus ggr ssitm lu","2 orang merasa ulasan ini berguna",""
"https://play-lh.googleusercontent.com/a/ACg8ocKDNHMU3uZEeNMfaOyN4fG123G78f0yvjwNxK-RG6UDQYH44dE=s32-rw-mo","Nof phe","18 Desember 2025","habis update saya mengalami lag parah,2 game lag sekali dan itu yang mengalami bukan saya saja tapi tim saya juga mengalami lag,2 game tim saya lag semua padahal saya bermain solo.jika menang saya gembira,rapi kalau kalah saya merasa suasana hati tidak baik, padahal saya menggendong tim saya tapi berujung kalah,harusnya jika seperti itu beri saya perlindungan bintang,ini tidak adil,saya cape bermain kalah hanya karena berada di tim yang salah,saya menghapus game ini karena itu","7 orang merasa ulasan ini berguna","Tampilkan histori ulasan"
"https://play-lh.googleusercontent.com/a-/ALV-UjVOcvFGxbrtb_cgFshIK7YMjBwSxpqOX88sLTAWeEa3UCkcmJs=s32-rw","Riza Cuy","25 Desember 2025","saya merasa betul betul kecewa karena ada bag di dalam game ini saya tidak sekali dia kali mengalami bag dan itu sangat mengganggu saya saat bermain mohon untuk sistem mllb untuk memperbaiki bag bag tersebut","",""
"https://play-lh.googleusercontent.com/a-/ALV-UjUeMjeeQG8tT4Dw410LVsYWxYS24oeUPNcx6rm8-uRvhxR8-_HX=s32-rw","Kaiser Wife","26 Desember 2025","apk jelekkk habis season langsung lag parah pdhl jaringan bagus"" aja. setiap main ngelag nya ga ngotakk. udah berhari"" kek gitu masih aja ga dibenerin servernya oon pindah hok aja lah, hok game bagus","","Tampilkan histori ulasan"
"https://play-lh.googleusercontent.com/a/ACg8ocI5BJIK9xPLuXokY7Sx-e3RGL_2TGkcxHw-AOryPrhmjzaiOg=s32-rw-mo","Irsad Wae","15 Desember 2025","untuk gameplaynya udah bagus semua tapi disaat aku mau buka gamenya dari menu home tidak bisa kebuka kalaupun mau main harus pergi ke playstore dulu buat buka aplikasinya dan sinyal sering merah padahal 4g++.","4 orang merasa ulasan ini berguna","Tampilkan histori ulasan"
"https://play-lh.googleusercontent.com/a-/ALV-UjV12hML0eCGw-qYGeNTglm4gL0LFUIJ2XUBTwkarFVPMGq1sT0=s32-rw","Ki wiro","20 Desember 2025","gmna sih monton...ini masalah sinyal gmna ini udah mau kaya gini terus hancur lah sudah game ini kalau jaringan tidak diperbaiki...udah pake data pake wifi tetep sajah jelek disaat main...jaringan ping hijau tapi ga bisa gerak parah parah..tolong benerin","3 orang merasa ulasan ini berguna",""
"https://play-lh.googleusercontent.com/a/ACg8ocJddUvlnhllMcDYKSARFYdwQg8r-en8Wk5fAqv-wCPrlJvnPBg=s32-rw-mo","Sal aja","18 Desember 2025","Min Tolong diperbaiki, masa lagi ada musuh suka tiba² ngelag, kalo begitukan pas ada musuh langsung dikil, padalah jaringan hijau aneh kan, pas draftpicknya juga gk adil bgt dapet tim gk seimbang, Tolong ya diperbaiki","",""
"https://play-lh.googleusercontent.com/a/ACg8ocIZCBqEnvhhTgOqZOF2L2tDgsuX08y6ecRwStcFd9qAGn19gA=s32-rw-mo","Fikri Nadhif","26 Desember 2025","saat bermain selalu pemilihan tim nya jelek banyak sistem hitamnya tolong perbaiki la habis seson di kasih penghuni asli epic gem dah di setting menang kalah nya apa ini ayo la perbaiki monton capek gw tim nya aneh aneh","","Tampilkan histori ulasan"
"https://play-lh.googleusercontent.com/a-/ALV-UjVK0emdFrQemLh0g1BL2f6B_80SkD5TxiLdqqnBu-oZobEJQb0K=s32-rw","Muhamad Taufiq ramdan","8 November 2025","Mau nanya kenapa sih kadang kadang pas mau masuk in game malah nyetak di 30% terus pas udah masuk udah menit 2 lebih, sama pas draft pick kenapa ngelag banget, tolong perbaiki kelahan sistem atau mungkin bug di game MLBB!!!","135 orang merasa ulasan ini berguna",""
"https://play-lh.googleusercontent.com/a/ACg8ocLxvBfQmmNdRrj7Xc77ad_wjTSVRwx63fmbfE7Z15iBszblhg=s32-rw-mo","28_X.7_ Azzam","17 Desember 2025","Game nya seru, kalau komposisi nya setara. Saranku tolong ban akun akun yang pake jasa joki. Joki ini merugikan karena bermain solo, itu hoki hokian. paling seringnya itu ketemu player yang skill nya sama sekali gak relate dengan rank dia yang akhirnya membuat permainan jadi sulit.","",""
"https://play-lh.googleusercontent.com/a/ACg8ocIpTjbAZuBXw6tWruaftNisChaCcYZV2N8J-3jDTRlaughPYw=s32-rw-mo","Nur Aqila","25 Desember 2025","bagus sih, cuman kenapa kalau main tuh selalu dikasi tim plenger semua, maunya digendong mulu, sistem cariin tim yang bagus dikit ding jangan kasi gua tim plenger mulu, dah depresi gua","",""
"https://play-lh.googleusercontent.com/a-/ALV-UjVhEK1IeJknYP-0UFXOFAJzJPI7aQyEM45E50CXbI4tKJFS86IP=s32-rw","Rama Ram","20 Desember 2025","game rusak baru update season ini ml rusak parah. sinyal 67 tapi gk bisa gerak. 1 lagi aku selaluuu ketemu musu yg gk masuk akal tim yg di luar nurul tim gw drak sistem semua muntun udah 11 mac tapi kalah mulu aku udah muak ketemu tim yg drak semua muntun tolong perbaiki gem ini.. 😭😭😭😭😭😭😭😭🙏","",""
"https://play-lh.googleusercontent.com/a/ACg8ocKDcWWAdfbjePNi0CFxYw-rJ10zgDdiU3XbZRWtncDPNjuhTQ=s32-rw-mo","Hafiz Eka","26 November 2025","main rank nemu dark systemmmm mulu, dark system mulu dan pas 1v1 temen ku lag, pas mati baru lancar lagi,padahal sinyal nya bagus, pasti ada yang janggal dari game, ini game ini mungkin emang udah di setting biar pemainnya kalah😡 tim gak seimbang!!!!!!!!!!!!!!!!!!!!","12 orang merasa ulasan ini berguna","Tampilkan histori ulasan"
"https://play-lh.googleusercontent.com/a/ACg8ocJFbSE5Wji4P6aU4YEVfS5fEROk4x_afqfXwfnO7VszH03wWA=s32-rw-mo","Made Arriee","20 November 2025","untuk game udah bagus banget, saya pakai Kouta mainnya biar gak ngelag, klo saya pakai wifi malahan di lobby warna hijau tapi pas masuk pertandingan(permainan) malahan warna merah sinyalnya jadinya saya sering kesal terus menerus mati gara gara ngelag, semoga itu bisa diatasi. Dan semoga saya terus mendapatkan tim yang bagus untuk yg sekarang ini sampe seterusnya, tidak seperti dulu, tim saya isinya bot semua bikin kalah jadinya saya susah ke legend. yaa intinya semoga semua itu bisa diatasi","77 orang merasa ulasan ini berguna",""
"https://play-lh.googleusercontent.com/a/ACg8ocKtpcbjC_PR6NUA-E8IMsQEEQx7jrTXFwvdqewBurcfDKiBqw=s32-rw-mo","Alvin","19 Desember 2025","pada saat detik2 mau masuk ingame knp detikannya lag, dan musuh lebih jago daripada tim matchmaking tidak seimbang tolong diperbaiki","4 orang merasa ulasan ini berguna",""
"https://play-lh.googleusercontent.com/a/ACg8ocKnEJQHUHabT8OYwqctiQSLZQ_3wWLW-LpN1Ov5E11ATrN9bA=s32-rw-mo","Gozo Satoru","22 Desember 2025","game nya bagus dan seru tapi kata saya kalo ngasih tim yang bener lah jangan dan musuh yang setara jangan tim ex legend musuh ex immortal jadi ga setara kalo gitu.intinya kalo kata saya tim sama musuh harus setara jangan beda beda kalo gitu mah yang ada pada emosi pada rusak hp saya sama temen temen saya gara gara kalo solo ketemu tim yang ga bisa main","",""
"https://play-lh.googleusercontent.com/a/ACg8ocLubOyQGhtrpEm_8f-honNbyzw6vUmae_qLPRJ8DYnT-V1coA=s32-rw-mo","Wian Tuzwiani","19 Desember 2025","woi kikir tolong diperbaiki kenapa setelah update patch baru gw GK bisa login stuck Mulu di tolong diperbaiki padahal sebelum update bisa bisa aja pake paket unlimited gaming","4 orang merasa ulasan ini berguna","Tampilkan histori ulasan"
"https://play-lh.googleusercontent.com/a-/ALV-UjVeZGMr54TLFaNrDO-FyN1WjmTMs5gEi8PYcx0CkPkfdpJl4HqXZw=s32-rw","Wahyu WALKER","11 November 2025","untuk game bagus sekali.. saya sudah pencapai high rank .. dan ada satu permasalahan yang saya keluhkan... disaat draft Pick didetik 10 terakhir sebelum loading scrin .. lag/frame .. disaat mau ganti skin atau ganti emblem .. menggangu sekali .. aku harap pihak developer perbaiki satu masalah ini .padahal kemaren tidak ada ngeleg seperti ini... biar sama tambahin bintang.. harap diperbaikii🔥","48 orang merasa ulasan ini berguna",""
"https://play-lh.googleusercontent.com/a/ACg8ocLc4luYyEM5nVIcs9tDTwba88vMaS3cIzbrPuq_bwncoLM-8g=s32-rw-mo","Sherly Streisen","24 Desember 2025","aku sukaak bgtt, tpi minus nyaa game nya suka ngelag padahal sinyal full, tpi it's okay aku ttp suka sama game nyaa karena menghibur aku gitu, jdi kalo setiap aku bosen aku bisa mainin inii","",""
"https://play-lh.googleusercontent.com/a-/ALV-UjWHQz4bS19RXq1rcJH0BeqfnEtCSKuq15fZV6oESLRRUXU3M_g=s32-rw","kdk bgs","20 Desember 2025","permainan baik, ping berjalan dengan baik, dalam bermain walaupun match tidak seimbang namun yang jadi permasalahan adalah saat masuk in game yang patutnya masuk pada detik 5 namun semenjak update bulan lalu mulai masuk detik 30 lebih. awalnya ngira hp udah gak mumpuni eh ternyata dari aplikasi langsung, saat download ulang lancar sekali game play, masuk pada detik 5 bahkan 4, namun saat udah full download data langsung masuk detik 50 lebih, gameplay nya lancar banget tapi masuk in game gak.","",""
"https://play-lh.googleusercontent.com/a/ACg8ocKUydKRcA4Og8ydsPSFZqvQ-7bFJO2_unuj70iQ3uy1L1J-ug=s32-rw-mo","Satria Teguh Dwi B","1 Desember 2025","Game nya udh bagus , dari segi grafik nya bagus , semuanya bagus tapi ada beberapa masalah yaitu , jaringan tiba tiba ngelag padahal ping di ml nya hijau , skin nya mahal mahal turunin harga skin ml nya di diskon 50 persen lah gapapa terus ini masalah paling utama yaitu tim nya gak seimbang contoh di tim A itu ada yang ngetrol lah jadi Miss komunikasi lah di tim B itu komunikasi nya lancar semua lancar tapi ada juga di tim kita yang rank nya rendah nabrak rank tinggi udh itu aja , makasih keren","32 orang merasa ulasan ini berguna","Tampilkan histori ulasan"
